client_id,age,weight,gender,height,fitness_level,goal,workout_plan,nutrition_plan,health_tips
3,63.75580996271179,78.67266409918098,male,195.38037609772852,advanced,weight_loss,"{'monday': '45 minutes yoga, 30 minutes running', 'tuesday': '50 minutes dance class, 20 minutes strength training', 'wednesday': '30 minutes pilates, 30 minutes running', 'thursday': '20 minutes strength training, 30 minutes swimming', 'friday': '40 minutes cycling, 20 minutes yoga', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Oatmeal with fruits', 'lunch': 'Grilled chicken with quinoa and vegetables', 'dinner': 'Salmon with sweet potato and salad', 'snacks': ['Nuts', 'Greek yogurt'], 'monday': 'Oatmeal with fruits, Grilled chicken with quinoa and vegetables, Salmon with sweet potato and salad', 'tuesday': 'Scrambled eggs with veggies, Turkey sandwich on whole grain bread, Stir-fried tofu with vegetables', 'wednesday': 'Smoothie with spinach, banana, protein, Lentil soup with bread, Chicken stir-fry with rice', 'thursday': 'Greek yogurt with honey, Salad with grilled shrimp, Beef stir-fry with broccoli', 'friday': 'Fruit salad, Veggie wrap with hummus, Baked fish with asparagus', 'saturday': 'Avocado toast, Quinoa bowl with beans, Pasta with tomato sauce', 'sunday': 'Pancakes with berries, Chicken salad, Vegetable curry with rice'}","['Limit sugar intake', 'Stay hydrated', 'Practice mindfulness']"
365,37.20065872123075,69.19139283600161,male,167.0030855157439,advanced,muscle_gain,"{'monday': '45 minutes yoga, 30 minutes running', 'tuesday': '50 minutes dance class, 20 minutes strength training', 'wednesday': '30 minutes pilates, 30 minutes running', 'thursday': '20 minutes strength training, 30 minutes swimming', 'friday': '40 minutes cycling, 20 minutes yoga', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Smoothie with spinach, banana, and protein powder', 'lunch': 'Turkey sandwich on whole grain bread with avocado', 'dinner': 'Stir-fried tofu with vegetables and brown rice', 'snacks': ['Fruit', 'Carrot sticks with hummus'], 'monday': 'Smoothie, Turkey sandwich, Stir-fried tofu with vegetables', 'tuesday': 'Scrambled eggs, Veggie wrap, Baked fish with vegetables', 'wednesday': 'Fruit salad, Salad with chicken, Beef stir-fry', 'thursday': 'Greek yogurt, Quinoa bowl, Pasta with veggies', 'friday': 'Oatmeal, Chicken wrap, Salmon with rice', 'saturday': 'Pancakes, Lentil soup, Grilled shrimp with veggies', 'sunday': 'Avocado toast, Veggie burger, Tofu stir-fry'}","['Practice mindfulness', 'Stay hydrated', 'Maintain a balanced diet']"
68,19.836529041042123,114.52891137345469,male,167.81415391941914,beginner,maintain_fitness,"{'monday': '20 minutes jump rope, 30 minutes HIIT', 'tuesday': '30 minutes pilates, 30 minutes running', 'wednesday': '20 minutes strength training, 30 minutes swimming', 'thursday': '45 minutes yoga, 30 minutes running', 'friday': '50 minutes dance class, 20 minutes strength training', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Smoothie with spinach, banana, and protein powder', 'lunch': 'Turkey sandwich on whole grain bread with avocado', 'dinner': 'Stir-fried tofu with vegetables and brown rice', 'snacks': ['Fruit', 'Carrot sticks with hummus'], 'monday': 'Smoothie, Turkey sandwich, Stir-fried tofu with vegetables', 'tuesday': 'Scrambled eggs, Veggie wrap, Baked fish with vegetables', 'wednesday': 'Fruit salad, Salad with chicken, Beef stir-fry', 'thursday': 'Greek yogurt, Quinoa bowl, Pasta with veggies', 'friday': 'Oatmeal, Chicken wrap, Salmon with rice', 'saturday': 'Pancakes, Lentil soup, Grilled shrimp with veggies', 'sunday': 'Avocado toast, Veggie burger, Tofu stir-fry'}","['Avoid processed foods', 'Practice mindfulness', 'Get at least 7 hours of sleep']"
213,31.547254086375332,81.2151034153072,male,174.01682535849795,intermediate,muscle_gain,"{'monday': '20 minutes jump rope, 30 minutes HIIT', 'tuesday': '30 minutes pilates, 30 minutes running', 'wednesday': '20 minutes strength training, 30 minutes swimming', 'thursday': '45 minutes yoga, 30 minutes running', 'friday': '50 minutes dance class, 20 minutes strength training', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Scrambled eggs with veggies', 'lunch': 'Lentil soup with whole grain bread', 'dinner': 'Chicken stir-fry with brown rice', 'snacks': ['Apple slices with peanut butter', 'Greek yogurt'], 'monday': 'Scrambled eggs, Lentil soup, Chicken stir-fry', 'tuesday': 'Smoothie, Chicken salad, Beef stir-fry', 'wednesday': 'Oatmeal, Veggie wrap, Salmon with veggies', 'thursday': 'Pancakes, Turkey sandwich, Stir-fried tofu', 'friday': 'Avocado toast, Lentil soup, Baked fish', 'saturday': 'Greek yogurt, Salad with chicken, Vegetable curry', 'sunday': 'Fruit salad, Quinoa bowl, Grilled shrimp'}","['Avoid processed foods', 'Practice mindfulness', 'Maintain a balanced diet']"
421,61.793176145094506,113.81313028899724,female,154.84906307938047,advanced,maintain_fitness,"{'monday': '45 minutes yoga, 30 minutes running', 'tuesday': '50 minutes dance class, 20 minutes strength training', 'wednesday': '30 minutes pilates, 30 minutes running', 'thursday': '20 minutes strength training, 30 minutes swimming', 'friday': '40 minutes cycling, 20 minutes yoga', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Smoothie with spinach, banana, and protein powder', 'lunch': 'Turkey sandwich on whole grain bread with avocado', 'dinner': 'Stir-fried tofu with vegetables and brown rice', 'snacks': ['Fruit', 'Carrot sticks with hummus'], 'monday': 'Smoothie, Turkey sandwich, Stir-fried tofu with vegetables', 'tuesday': 'Scrambled eggs, Veggie wrap, Baked fish with vegetables', 'wednesday': 'Fruit salad, Salad with chicken, Beef stir-fry', 'thursday': 'Greek yogurt, Quinoa bowl, Pasta with veggies', 'friday': 'Oatmeal, Chicken wrap, Salmon with rice', 'saturday': 'Pancakes, Lentil soup, Grilled shrimp with veggies', 'sunday': 'Avocado toast, Veggie burger, Tofu stir-fry'}","['Avoid processed foods', 'Stay hydrated', 'Get at least 7 hours of sleep']"
166,25.868674282876427,54.3738195269645,female,154.40503951072617,beginner,muscle_gain,"{'monday': '20 minutes jump rope, 30 minutes HIIT', 'tuesday': '30 minutes pilates, 30 minutes running', 'wednesday': '20 minutes strength training, 30 minutes swimming', 'thursday': '45 minutes yoga, 30 minutes running', 'friday': '50 minutes dance class, 20 minutes strength training', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Scrambled eggs with veggies', 'lunch': 'Lentil soup with whole grain bread', 'dinner': 'Chicken stir-fry with brown rice', 'snacks': ['Apple slices with peanut butter', 'Greek yogurt'], 'monday': 'Scrambled eggs, Lentil soup, Chicken stir-fry', 'tuesday': 'Smoothie, Chicken salad, Beef stir-fry', 'wednesday': 'Oatmeal, Veggie wrap, Salmon with veggies', 'thursday': 'Pancakes, Turkey sandwich, Stir-fried tofu', 'friday': 'Avocado toast, Lentil soup, Baked fish', 'saturday': 'Greek yogurt, Salad with chicken, Vegetable curry', 'sunday': 'Fruit salad, Quinoa bowl, Grilled shrimp'}","['Limit sugar intake', 'Maintain a balanced diet', 'Avoid processed foods']"
380,45.87769314229129,110.83122185862659,male,163.78962039890968,intermediate,muscle_gain,"{'monday': '20 minutes jump rope, 30 minutes HIIT', 'tuesday': '30 minutes pilates, 30 minutes running', 'wednesday': '20 minutes strength training, 30 minutes swimming', 'thursday': '45 minutes yoga, 30 minutes running', 'friday': '50 minutes dance class, 20 minutes strength training', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Oatmeal with fruits', 'lunch': 'Grilled chicken with quinoa and vegetables', 'dinner': 'Salmon with sweet potato and salad', 'snacks': ['Nuts', 'Greek yogurt'], 'monday': 'Oatmeal with fruits, Grilled chicken with quinoa and vegetables, Salmon with sweet potato and salad', 'tuesday': 'Scrambled eggs with veggies, Turkey sandwich on whole grain bread, Stir-fried tofu with vegetables', 'wednesday': 'Smoothie with spinach, banana, protein, Lentil soup with bread, Chicken stir-fry with rice', 'thursday': 'Greek yogurt with honey, Salad with grilled shrimp, Beef stir-fry with broccoli', 'friday': 'Fruit salad, Veggie wrap with hummus, Baked fish with asparagus', 'saturday': 'Avocado toast, Quinoa bowl with beans, Pasta with tomato sauce', 'sunday': 'Pancakes with berries, Chicken salad, Vegetable curry with rice'}","['Limit sugar intake', 'Maintain a balanced diet', 'Avoid processed foods']"
367,52.70869747745408,87.8726017658482,female,162.46430521261468,intermediate,maintain_fitness,"{'monday': '45 minutes yoga, 30 minutes running', 'tuesday': '50 minutes dance class, 20 minutes strength training', 'wednesday': '30 minutes pilates, 30 minutes running', 'thursday': '20 minutes strength training, 30 minutes swimming', 'friday': '40 minutes cycling, 20 minutes yoga', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Scrambled eggs with veggies', 'lunch': 'Lentil soup with whole grain bread', 'dinner': 'Chicken stir-fry with brown rice', 'snacks': ['Apple slices with peanut butter', 'Greek yogurt'], 'monday': 'Scrambled eggs, Lentil soup, Chicken stir-fry', 'tuesday': 'Smoothie, Chicken salad, Beef stir-fry', 'wednesday': 'Oatmeal, Veggie wrap, Salmon with veggies', 'thursday': 'Pancakes, Turkey sandwich, Stir-fried tofu', 'friday': 'Avocado toast, Lentil soup, Baked fish', 'saturday': 'Greek yogurt, Salad with chicken, Vegetable curry', 'sunday': 'Fruit salad, Quinoa bowl, Grilled shrimp'}","['Avoid processed foods', 'Stay hydrated', 'Get at least 7 hours of sleep']"
406,54.52620682509128,71.248877716307,female,165.9531372439316,advanced,maintain_fitness,"{'monday': '30 minutes running, 20 minutes strength training', 'tuesday': '20 minutes HIIT', 'wednesday': '40 minutes cycling, 20 minutes yoga', 'thursday': '30 minutes jump rope, 20 minutes core exercises', 'friday': '30 minutes swimming, 20 minutes strength training', 'saturday': '50 minutes hiking', 'sunday': 'Rest day'}","{'breakfast': 'Smoothie with spinach, banana, and protein powder', 'lunch': 'Turkey sandwich on whole grain bread with avocado', 'dinner': 'Stir-fried tofu with vegetables and brown rice', 'snacks': ['Fruit', 'Carrot sticks with hummus'], 'monday': 'Smoothie, Turkey sandwich, Stir-fried tofu with vegetables', 'tuesday': 'Scrambled eggs, Veggie wrap, Baked fish with vegetables', 'wednesday': 'Fruit salad, Salad with chicken, Beef stir-fry', 'thursday': 'Greek yogurt, Quinoa bowl, Pasta with veggies', 'friday': 'Oatmeal, Chicken wrap, Salmon with rice', 'saturday': 'Pancakes, Lentil soup, Grilled shrimp with veggies', 'sunday': 'Avocado toast, Veggie burger, Tofu stir-fry'}","['Limit sugar intake', 'Avoid processed foods', 'Get at least 7 hours of sleep']"
350,58.69206575781548,109.42551060198258,female,190.67430869402898,intermediate,weight_loss,"{'monday': '45 minutes yoga, 30 minutes running', 'tuesday': '50 minutes dance class, 20 minutes strength training', 'wednesday': '30 minutes pilates, 30 minutes running', 'thursday': '20 minutes strength training, 30 minutes swimming', 'friday': '40 minutes cycling, 20 minutes yoga', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Oatmeal with fruits', 'lunch': 'Grilled chicken with quinoa and vegetables', 'dinner': 'Salmon with sweet potato and salad', 'snacks': ['Nuts', 'Greek yogurt'], 'monday': 'Oatmeal with fruits, Grilled chicken with quinoa and vegetables, Salmon with sweet potato and salad', 'tuesday': 'Scrambled eggs with veggies, Turkey sandwich on whole grain bread, Stir-fried tofu with vegetables', 'wednesday': 'Smoothie with spinach, banana, protein, Lentil soup with bread, Chicken stir-fry with rice', 'thursday': 'Greek yogurt with honey, Salad with grilled shrimp, Beef stir-fry with broccoli', 'friday': 'Fruit salad, Veggie wrap with hummus, Baked fish with asparagus', 'saturday': 'Avocado toast, Quinoa bowl with beans, Pasta with tomato sauce', 'sunday': 'Pancakes with berries, Chicken salad, Vegetable curry with rice'}","['Stay hydrated', 'Avoid processed foods', 'Maintain a balanced diet']"
3,61.47458550789273,76.53055951445536,male,198.93309944209093,advanced,weight_loss,"{'monday': '45 minutes yoga, 30 minutes running', 'tuesday': '50 minutes dance class, 20 minutes strength training', 'wednesday': '30 minutes pilates, 30 minutes running', 'thursday': '20 minutes strength training, 30 minutes swimming', 'friday': '40 minutes cycling, 20 minutes yoga', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Oatmeal with fruits', 'lunch': 'Grilled chicken with quinoa and vegetables', 'dinner': 'Salmon with sweet potato and salad', 'snacks': ['Nuts', 'Greek yogurt'], 'monday': 'Oatmeal with fruits, Grilled chicken with quinoa and vegetables, Salmon with sweet potato and salad', 'tuesday': 'Scrambled eggs with veggies, Turkey sandwich on whole grain bread, Stir-fried tofu with vegetables', 'wednesday': 'Smoothie with spinach, banana, protein, Lentil soup with bread, Chicken stir-fry with rice', 'thursday': 'Greek yogurt with honey, Salad with grilled shrimp, Beef stir-fry with broccoli', 'friday': 'Fruit salad, Veggie wrap with hummus, Baked fish with asparagus', 'saturday': 'Avocado toast, Quinoa bowl with beans, Pasta with tomato sauce', 'sunday': 'Pancakes with berries, Chicken salad, Vegetable curry with rice'}","['Limit sugar intake', 'Stay hydrated', 'Practice mindfulness']"
29,25.882183720101068,71.27516550667382,female,192.73875248799874,advanced,maintain_fitness,"{'monday': '20 minutes jump rope, 30 minutes HIIT', 'tuesday': '30 minutes pilates, 30 minutes running', 'wednesday': '20 minutes strength training, 30 minutes swimming', 'thursday': '45 minutes yoga, 30 minutes running', 'friday': '50 minutes dance class, 20 minutes strength training', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Smoothie with spinach, banana, and protein powder', 'lunch': 'Turkey sandwich on whole grain bread with avocado', 'dinner': 'Stir-fried tofu with vegetables and brown rice', 'snacks': ['Fruit', 'Carrot sticks with hummus'], 'monday': 'Smoothie, Turkey sandwich, Stir-fried tofu with vegetables', 'tuesday': 'Scrambled eggs, Veggie wrap, Baked fish with vegetables', 'wednesday': 'Fruit salad, Salad with chicken, Beef stir-fry', 'thursday': 'Greek yogurt, Quinoa bowl, Pasta with veggies', 'friday': 'Oatmeal, Chicken wrap, Salmon with rice', 'saturday': 'Pancakes, Lentil soup, Grilled shrimp with veggies', 'sunday': 'Avocado toast, Veggie burger, Tofu stir-fry'}","['Practice mindfulness', 'Maintain a balanced diet', 'Stay hydrated']"
85,45.56675910974199,119.34056766616953,female,157.34798020132166,beginner,weight_loss,"{'monday': '30 minutes running, 20 minutes strength training', 'tuesday': '20 minutes HIIT', 'wednesday': '40 minutes cycling, 20 minutes yoga', 'thursday': '30 minutes jump rope, 20 minutes core exercises', 'friday': '30 minutes swimming, 20 minutes strength training', 'saturday': '50 minutes hiking', 'sunday': 'Rest day'}","{'breakfast': 'Oatmeal with fruits', 'lunch': 'Grilled chicken with quinoa and vegetables', 'dinner': 'Salmon with sweet potato and salad', 'snacks': ['Nuts', 'Greek yogurt'], 'monday': 'Oatmeal with fruits, Grilled chicken with quinoa and vegetables, Salmon with sweet potato and salad', 'tuesday': 'Scrambled eggs with veggies, Turkey sandwich on whole grain bread, Stir-fried tofu with vegetables', 'wednesday': 'Smoothie with spinach, banana, protein, Lentil soup with bread, Chicken stir-fry with rice', 'thursday': 'Greek yogurt with honey, Salad with grilled shrimp, Beef stir-fry with broccoli', 'friday': 'Fruit salad, Veggie wrap with hummus, Baked fish with asparagus', 'saturday': 'Avocado toast, Quinoa bowl with beans, Pasta with tomato sauce', 'sunday': 'Pancakes with berries, Chicken salad, Vegetable curry with rice'}","['Limit sugar intake', 'Avoid processed foods', 'Stay hydrated']"
78,44.939421077847015,119.68222129768245,male,177.37574880656297,beginner,maintain_fitness,"{'monday': '45 minutes yoga, 30 minutes running', 'tuesday': '50 minutes dance class, 20 minutes strength training', 'wednesday': '30 minutes pilates, 30 minutes running', 'thursday': '20 minutes strength training, 30 minutes swimming', 'friday': '40 minutes cycling, 20 minutes yoga', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Oatmeal with fruits', 'lunch': 'Grilled chicken with quinoa and vegetables', 'dinner': 'Salmon with sweet potato and salad', 'snacks': ['Nuts', 'Greek yogurt'], 'monday': 'Oatmeal with fruits, Grilled chicken with quinoa and vegetables, Salmon with sweet potato and salad', 'tuesday': 'Scrambled eggs with veggies, Turkey sandwich on whole grain bread, Stir-fried tofu with vegetables', 'wednesday': 'Smoothie with spinach, banana, protein, Lentil soup with bread, Chicken stir-fry with rice', 'thursday': 'Greek yogurt with honey, Salad with grilled shrimp, Beef stir-fry with broccoli', 'friday': 'Fruit salad, Veggie wrap with hummus, Baked fish with asparagus', 'saturday': 'Avocado toast, Quinoa bowl with beans, Pasta with tomato sauce', 'sunday': 'Pancakes with berries, Chicken salad, Vegetable curry with rice'}","['Limit sugar intake', 'Practice mindfulness', 'Maintain a balanced diet']"
306,47.043820988579895,115.35197002816506,male,153.7453156209875,beginner,maintain_fitness,"{'monday': '20 minutes jump rope, 30 minutes HIIT', 'tuesday': '30 minutes pilates, 30 minutes running', 'wednesday': '20 minutes strength training, 30 minutes swimming', 'thursday': '45 minutes yoga, 30 minutes running', 'friday': '50 minutes dance class, 20 minutes strength training', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Scrambled eggs with veggies', 'lunch': 'Lentil soup with whole grain bread', 'dinner': 'Chicken stir-fry with brown rice', 'snacks': ['Apple slices with peanut butter', 'Greek yogurt'], 'monday': 'Scrambled eggs, Lentil soup, Chicken stir-fry', 'tuesday': 'Smoothie, Chicken salad, Beef stir-fry', 'wednesday': 'Oatmeal, Veggie wrap, Salmon with veggies', 'thursday': 'Pancakes, Turkey sandwich, Stir-fried tofu', 'friday': 'Avocado toast, Lentil soup, Baked fish', 'saturday': 'Greek yogurt, Salad with chicken, Vegetable curry', 'sunday': 'Fruit salad, Quinoa bowl, Grilled shrimp'}","['Limit sugar intake', 'Stay hydrated', 'Get at least 7 hours of sleep']"
479,42.45921487834656,116.83597466833683,female,160.9837591672765,intermediate,maintain_fitness,"{'monday': '20 minutes jump rope, 30 minutes HIIT', 'tuesday': '30 minutes pilates, 30 minutes running', 'wednesday': '20 minutes strength training, 30 minutes swimming', 'thursday': '45 minutes yoga, 30 minutes running', 'friday': '50 minutes dance class, 20 minutes strength training', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Scrambled eggs with veggies', 'lunch': 'Lentil soup with whole grain bread', 'dinner': 'Chicken stir-fry with brown rice', 'snacks': ['Apple slices with peanut butter', 'Greek yogurt'], 'monday': 'Scrambled eggs, Lentil soup, Chicken stir-fry', 'tuesday': 'Smoothie, Chicken salad, Beef stir-fry', 'wednesday': 'Oatmeal, Veggie wrap, Salmon with veggies', 'thursday': 'Pancakes, Turkey sandwich, Stir-fried tofu', 'friday': 'Avocado toast, Lentil soup, Baked fish', 'saturday': 'Greek yogurt, Salad with chicken, Vegetable curry', 'sunday': 'Fruit salad, Quinoa bowl, Grilled shrimp'}","['Practice mindfulness', 'Avoid processed foods', 'Maintain a balanced diet']"
88,63.531155974850705,89.4359773804376,male,176.98429696529254,beginner,maintain_fitness,"{'monday': '45 minutes yoga, 30 minutes running', 'tuesday': '50 minutes dance class, 20 minutes strength training', 'wednesday': '30 minutes pilates, 30 minutes running', 'thursday': '20 minutes strength training, 30 minutes swimming', 'friday': '40 minutes cycling, 20 minutes yoga', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Smoothie with spinach, banana, and protein powder', 'lunch': 'Turkey sandwich on whole grain bread with avocado', 'dinner': 'Stir-fried tofu with vegetables and brown rice', 'snacks': ['Fruit', 'Carrot sticks with hummus'], 'monday': 'Smoothie, Turkey sandwich, Stir-fried tofu with vegetables', 'tuesday': 'Scrambled eggs, Veggie wrap, Baked fish with vegetables', 'wednesday': 'Fruit salad, Salad with chicken, Beef stir-fry', 'thursday': 'Greek yogurt, Quinoa bowl, Pasta with veggies', 'friday': 'Oatmeal, Chicken wrap, Salmon with rice', 'saturday': 'Pancakes, Lentil soup, Grilled shrimp with veggies', 'sunday': 'Avocado toast, Veggie burger, Tofu stir-fry'}","['Stay hydrated', 'Limit sugar intake', 'Avoid processed foods']"
455,30.688672793615208,71.49578277361489,female,153.87703338807177,advanced,weight_loss,"{'monday': '45 minutes yoga, 30 minutes running', 'tuesday': '50 minutes dance class, 20 minutes strength training', 'wednesday': '30 minutes pilates, 30 minutes running', 'thursday': '20 minutes strength training, 30 minutes swimming', 'friday': '40 minutes cycling, 20 minutes yoga', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Oatmeal with fruits', 'lunch': 'Grilled chicken with quinoa and vegetables', 'dinner': 'Salmon with sweet potato and salad', 'snacks': ['Nuts', 'Greek yogurt'], 'monday': 'Oatmeal with fruits, Grilled chicken with quinoa and vegetables, Salmon with sweet potato and salad', 'tuesday': 'Scrambled eggs with veggies, Turkey sandwich on whole grain bread, Stir-fried tofu with vegetables', 'wednesday': 'Smoothie with spinach, banana, protein, Lentil soup with bread, Chicken stir-fry with rice', 'thursday': 'Greek yogurt with honey, Salad with grilled shrimp, Beef stir-fry with broccoli', 'friday': 'Fruit salad, Veggie wrap with hummus, Baked fish with asparagus', 'saturday': 'Avocado toast, Quinoa bowl with beans, Pasta with tomato sauce', 'sunday': 'Pancakes with berries, Chicken salad, Vegetable curry with rice'}","['Practice mindfulness', 'Limit sugar intake', 'Avoid processed foods']"
30,18.0,52.66530662117452,female,159.19158237164498,intermediate,maintain_fitness,"{'monday': '45 minutes yoga, 30 minutes running', 'tuesday': '50 minutes dance class, 20 minutes strength training', 'wednesday': '30 minutes pilates, 30 minutes running', 'thursday': '20 minutes strength training, 30 minutes swimming', 'friday': '40 minutes cycling, 20 minutes yoga', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Smoothie with spinach, banana, and protein powder', 'lunch': 'Turkey sandwich on whole grain bread with avocado', 'dinner': 'Stir-fried tofu with vegetables and brown rice', 'snacks': ['Fruit', 'Carrot sticks with hummus'], 'monday': 'Smoothie, Turkey sandwich, Stir-fried tofu with vegetables', 'tuesday': 'Scrambled eggs, Veggie wrap, Baked fish with vegetables', 'wednesday': 'Fruit salad, Salad with chicken, Beef stir-fry', 'thursday': 'Greek yogurt, Quinoa bowl, Pasta with veggies', 'friday': 'Oatmeal, Chicken wrap, Salmon with rice', 'saturday': 'Pancakes, Lentil soup, Grilled shrimp with veggies', 'sunday': 'Avocado toast, Veggie burger, Tofu stir-fry'}","['Maintain a balanced diet', 'Get at least 7 hours of sleep', 'Stay hydrated']"
176,61.350328120839464,107.30851979135699,male,149.73024882119975,beginner,weight_loss,"{'monday': '20 minutes jump rope, 30 minutes HIIT', 'tuesday': '30 minutes pilates, 30 minutes running', 'wednesday': '20 minutes strength training, 30 minutes swimming', 'thursday': '45 minutes yoga, 30 minutes running', 'friday': '50 minutes dance class, 20 minutes strength training', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Oatmeal with fruits', 'lunch': 'Grilled chicken with quinoa and vegetables', 'dinner': 'Salmon with sweet potato and salad', 'snacks': ['Nuts', 'Greek yogurt'], 'monday': 'Oatmeal with fruits, Grilled chicken with quinoa and vegetables, Salmon with sweet potato and salad', 'tuesday': 'Scrambled eggs with veggies, Turkey sandwich on whole grain bread, Stir-fried tofu with vegetables', 'wednesday': 'Smoothie with spinach, banana, protein, Lentil soup with bread, Chicken stir-fry with rice', 'thursday': 'Greek yogurt with honey, Salad with grilled shrimp, Beef stir-fry with broccoli', 'friday': 'Fruit salad, Veggie wrap with hummus, Baked fish with asparagus', 'saturday': 'Avocado toast, Quinoa bowl with beans, Pasta with tomato sauce', 'sunday': 'Pancakes with berries, Chicken salad, Vegetable curry with rice'}","['Maintain a balanced diet', 'Avoid processed foods', 'Get at least 7 hours of sleep']"
403,41.05714983781912,102.32789182346013,female,184.0206724545965,beginner,weight_loss,"{'monday': '20 minutes jump rope, 30 minutes HIIT', 'tuesday': '30 minutes pilates, 30 minutes running', 'wednesday': '20 minutes strength training, 30 minutes swimming', 'thursday': '45 minutes yoga, 30 minutes running', 'friday': '50 minutes dance class, 20 minutes strength training', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Smoothie with spinach, banana, and protein powder', 'lunch': 'Turkey sandwich on whole grain bread with avocado', 'dinner': 'Stir-fried tofu with vegetables and brown rice', 'snacks': ['Fruit', 'Carrot sticks with hummus'], 'monday': 'Smoothie, Turkey sandwich, Stir-fried tofu with vegetables', 'tuesday': 'Scrambled eggs, Veggie wrap, Baked fish with vegetables', 'wednesday': 'Fruit salad, Salad with chicken, Beef stir-fry', 'thursday': 'Greek yogurt, Quinoa bowl, Pasta with veggies', 'friday': 'Oatmeal, Chicken wrap, Salmon with rice', 'saturday': 'Pancakes, Lentil soup, Grilled shrimp with veggies', 'sunday': 'Avocado toast, Veggie burger, Tofu stir-fry'}","['Avoid processed foods', 'Get at least 7 hours of sleep', 'Limit sugar intake']"
442,27.051591848984753,116.1708840825503,female,153.4919332641757,intermediate,muscle_gain,"{'monday': '20 minutes jump rope, 30 minutes HIIT', 'tuesday': '30 minutes pilates, 30 minutes running', 'wednesday': '20 minutes strength training, 30 minutes swimming', 'thursday': '45 minutes yoga, 30 minutes running', 'friday': '50 minutes dance class, 20 minutes strength training', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Scrambled eggs with veggies', 'lunch': 'Lentil soup with whole grain bread', 'dinner': 'Chicken stir-fry with brown rice', 'snacks': ['Apple slices with peanut butter', 'Greek yogurt'], 'monday': 'Scrambled eggs, Lentil soup, Chicken stir-fry', 'tuesday': 'Smoothie, Chicken salad, Beef stir-fry', 'wednesday': 'Oatmeal, Veggie wrap, Salmon with veggies', 'thursday': 'Pancakes, Turkey sandwich, Stir-fried tofu', 'friday': 'Avocado toast, Lentil soup, Baked fish', 'saturday': 'Greek yogurt, Salad with chicken, Vegetable curry', 'sunday': 'Fruit salad, Quinoa bowl, Grilled shrimp'}","['Avoid processed foods', 'Stay hydrated', 'Limit sugar intake']"
143,59.85465165474946,80.90775097663546,male,202.12760164704216,beginner,muscle_gain,"{'monday': '20 minutes jump rope, 30 minutes HIIT', 'tuesday': '30 minutes pilates, 30 minutes running', 'wednesday': '20 minutes strength training, 30 minutes swimming', 'thursday': '45 minutes yoga, 30 minutes running', 'friday': '50 minutes dance class, 20 minutes strength training', 'saturday': '40 minutes hiking, 20 minutes stretching', 'sunday': 'Rest day'}","{'breakfast': 'Smoothie with spinach, banana, and protein powder', 'lunch': 'Turkey sandwich on whole grain bread with avocado', 'dinner': 'Stir-fried tofu with vegetables and brown rice', 'snacks': ['Fruit', 'Carrot sticks with hummus'], 'monday': 'Smoothie, Turkey sandwich, Stir-fried tofu with vegetables', 'tuesday': 'Scrambled eggs, Veggie wrap, Baked fish with vegetables', 'wednesday': 'Fruit salad, Salad with chicken, Beef stir-fry', 'thursday': 'Greek yogurt, Quinoa bowl, Pasta with veggies', 'friday': 'Oatmeal, Chicken wrap, Salmon with rice', 'saturday': 'Pancakes, Lentil soup, Grilled shrimp with veggies', 'sunday': 'Avocado toast, Veggie burger, Tofu stir-fry'}","['Limit sugar intake', 'Stay hydrated', 'Practice mindfulness']"
